text,label,source
تعرف على عمران خان، بطل الكريكت سابقاً ومتصدر نتائج الانتخابات البرلمانية في باكستان.,1,bbc.com
قبل 32 سنة ضربت أسوأ كارثة نووية في التاريخ الأميركي جزيرة ثري مايل الأميركية. سكان الجزيرة يعرفون جيدا كيف يفرقون بين صفارات الإنذار الثلاث التي تنذر كل واحدة منها بمستوى معين من حالة التأهب.,1,aljazeera.net
دكتور سمسم اول من اكتشفه لعلاج فيروس كورونا بالاستنشاق وسجلت الطريقة ببراءة اختراع باسمي,0,fatabyyano
قال إيلان بيرمان -نائب رئيس المجلس الأميركي للسياسة الخارجية- إن متاعب الاقتصاد والتطرف الديني وعودة الدفء إلى العلاقات المصرية الإيرانية عوامل تدفع الثورة المصرية إلى الانزلاق بسرعة بعد أشهر قليلة فقط من إسقاط حسني مبارك.,1,aljazeera.net
توفى عن عمر ناهز 99 عاما، يواكيم رينيبرغ، قائد العملية السرية التي نجحت في تدمير منشأة خاصة بإنتاج المياه الثقيلة أقامتها ألمانيا النازية في النرويج لغرض التوصل لصنع سلاح نووي.,1,arabic.rt.com
"أعلن تنظيم ""القاعدة في المغرب الاسلامي"" مسؤوليته عن قتل الصحفيين الفرنسيين جيسلان ديوبون وكلود فيرلون في مالي، حسبما ذكر موقع إعلامي موريتاني تلقى بيانا من التنظيم.",1,arabic.rt.com
بعد جولات ماراثونية من المفاوضات واللقاءات رعاها المبعوث الأممي لليبيا مارتن كوبلر على مدار عشرين شهرا، يستعد لمغادرة منصبه دون تحقيق حل سياسي يضع حدا للأزمات التي تعصف بليبيا.,1,aljazeera.net
اعتبر الإعلام الإسرائيلي رحيل الرئيس المصري حسني مبارك عن سدة الرئاسة مسألة وقت، وبرزت أقلام كثيرة تنصح الحكومة بعدم المبالغة بكيل المديح لمبارك تحسبا للمستقبل الذي قد يحمل سلطة لا تنتهج نهجه.,1,aljazeera.net
"إمرأة صومالية مسلمة فقيرة تعيش في إنجلترا تتصل بمحطة راديو من أجل الحصول على مساعدة . وبهذه الفترة شخص ملحد يستمع إلى الراديو . يطلب رقمها وعنوانها من الراديو لكي يستهزء بالمرأة . وبعد أن يأخذ رقمها وعنوانها يعطي التعليمات لسكرتيرته الخاصة بأن تجهز مواد غذائية ومساعدات أخرى لهذه المرأة وتوصلها إلى العنوان .
ويقول للسكرتيرة إذا سألتك المرأة عن مصدر هذه المساعدات فقولي لها إنها من الشيطان.
ولما وصلت السكرتيرة إلى منزل المرأة فرحت المرأة الفقيرة بهذه المساعدات . السكرتيرة سألت المرأة ألا تريدين أن تعرفي مصدر هذه المساعدات ومن أرسلها لك . ردت هذه المرأة الأمية التي إسمها فاطمة بجواب جعلت المفكر الدكتور الإنجليزي الملحد تيموسي فينتر يعتنق الإسلام ويغير إسمه إلى عبد الحكيم مراد .
الجواب_الرائع_هو :
"" لا أريد أن أعرف ولا أهتم بذلك لأن الله إذا أراد شيئا حتى الشياطين تطيعه "" .
المصدر منظمة نساء الغد للتنمية ورعاية الارامل",0,fatabyyano
"قال عاطف مجدلاني عضو تكتل ""لبنان أولاً""، في لقاء مع قناة ""روسيا اليوم""، ان خروج الرئيس المخلوع حسني مبارك من السلطة كان المطلب الاساسي للتحركات الشعبية التي استمرت خلال 18 يوما، وهو ما يدل على ان ارادة الشعب هي العليا.",1,arabic.rt.com
على مدى سنوات، طالبت نساء سعوديات بحقهن في قيادة السيارة وتحدين المجتمع الذي تسوده ولاية الذكور.,1,bbc.com
شارك أكثر من مائة باحث وباحثة من فلسطين والدول العربية والعالم في مؤتمر رياضي علمي عقد الأربعاء في جامعة النجاح الوطنية بنابلس شمال الضفة الغربية، وسلّط الضوء على الرياضة الفلسطينية عبر أبحاث قُدمت بهدف الوصول لرياضة علمية متنوعة.,1,aljazeera.net
المصري محمد صلاح، لاعب ليفربول، يواصل تألقه ويفوز بجائزة أفضل لاعب في الدوري الإنجليزي، لعام 2017/ 2018 التي تقدمها رابطة المحترفين.,1,bbc.com
قالت السلطات الكولومبية إن 30 شخصا على الأقل قتلوا في المعارك الدائرة منذ الجمعة قرب الحدود الفنزويلية والإكوادورية بين جماعة ماركسية ومليشيات يمينية مناوئة لها. وتشهد كولومبيا تصاعدا في أعمال العنف منذ انهيار محادثات السلام.,1,aljazeera.net
"انظر إلى الاسرائيليون يلعبون في المسجد الأقصى
اللهم دمر جهاز كل من شاهد هذه الصورة ولم يضغط مشاركة
اللهم احرق اليهود في نار جهنم",0,fatabyyano
الحكومة الاسترالية تعلن عن موعد مبكر لسحب قواتها من افغانستان في العام المقبل، ولاستراليا 1550 من قواتها ضمن قوات الناتو هناك.,1,bbc.com
المحافظون في إيران ينتقدون اقتراح أحمدي نجاد تعيين ثلاث وزيرات في حكومته الجديدة.,1,bbc.com
"🔴 في خبر متداول #تونس تفرض شهادة عدم الإصابة بكورونا على السياح #الجزائريين الراغبين في دخول الأراضي التونسية لقضاء العطلة 
في حين لا تفرضها على السياح الأوروبيين !!!!!!!!!!!",0,misbar
مدينة بور أضحت أطلالا بعد وقف استعادة قوات جيش جنوب السودان السيطرة عليها وانتزاعها من المتمردين.,1,bbc.com
"رسمت بعض الصحف البريطانية صورة قاتمة عن مستقبل العراق مستشهدة ببعض الدلائل, وانفردت بمقابلة مع أمين عام الأمم المتحدة الجديد الذي ركز على الملف الكوري الشمالي، ولم تغفل الجدل الدائر حول القضايا الإسلامية في بريطانيا ومخاوف المسلمين هناك.",1,aljazeera.net
"تقرير لمنظمة هيومان رايتس واتش الدولية يقول إن القوات الحكومية السورية تشن هجمات ""متعمدة"" و ""عشوائية"" ضد المدنيين والمرافق الخدمية والطبية .",1,bbc.com
كشف الرئيس التنفيذي لشركة تسلا موتورز في تغريدة على تويتر أن شركته ستطرح الاثنين القادم منتجا جديدا لا يتوقعه معظم الأشخاص، دون أن يقدم مزيدا من التوضيح.,1,aljazeera.net
"أجلت محكمة جنايات الإسكندرية شمالي مصر، مساء أمس السبت، نظر قضية الشاب خالد سعيد المعروفة إعلاميا بـ""شهيد الطوارئ"" إلى غد الاثنين لسماع المرافعات مع استمرار حبس المتهميْن.",1,aljazeera.net
"جاريد كوشنر: ""المجموعة الّتي لا تريد أن تحصل الإمارات على طائرات F-35 الأميركية، أكثر من غيرها، هي إيران"".
",0,misbar
"شخص يقلد وجوه المشاهير
احنا تعودنا نشوف ناس تقلد ممثلين بالاصوات
بس تقلدهم بملامح وجههم هذا 😱عجيب👆🏻👆🏻👆🏻",0,fatabyyano
قالت منظمة الهجرة العالمية أن آلاف اللاجئين المتواجدين حالياً في صحراء شمال تشاد يعيشون في أوضاع مزرية. واشارت المنظمة في بيان لها اليوم 20 مايو/أيار أن اللاجئين يعانون من نقص في المواد الغذائية وأن 4 منهم توفوا نتيجة شربهما للمياه الملوثة.,1,arabic.rt.com
"كيف يستطيع شخص لا يتحدث العربية ان يغني بالعربية وينافس اصحابها؟ هذا ما طرحناه على جنيفر جراوت، الشابة الامريكية التي نجحت في الوصول إلى مرحلة متقدمة في تصفيات الموسم الثالث من برنامج المواهب العربية Arabs Got Talent على قناة ""ام بي سي"".",1,bbc.com
الرئيس العراقي جلال طالباني يحضر قداسا في كاتدرائية القديس بول بلندن لتأبين العسكريين والمدنيين البريطانيين الذين قتلوا في العراق.,1,bbc.com
أسطورة بوليوود النجمة الشهيرة سريديفي كابور تتوفى عن عمر 54 عاما جراء إصابتها بأزمة قلبية مفاجئة أثناء حضورها حفل زفاف في دبي بدولة الإمارات.,1,bbc.com
العلماء الأمريكيون يكتشفون عقارا مُركبا يهاجم الخلايا الأساسية التي تساعد خلايا سرطان الثدي على النمو والاتشار.,1,bbc.com
أفادت شركة (آي.إتش.إس) للأبحاث الأحد 10 يوليو/تموز أن داعش فقد ربع ما كان يسيطر عليه من أراض لصالح القوات التي حاربته خلال 18 شهرا مضت في العراق وسوريا.,1,arabic.rt.com
توقع خبراء اقتصاد أن يسجل الاقتصاد الأميركي معدل نمو يبلغ 3.2% في الربع الثالث من العام الحالي، لتنتهي بذلك على الأرجح حالة ركود أصابت أكبر اقتصاد في العالم منذ ديسمبر/كانون الأول 2007.,1,aljazeera.net
وزيرة الخارجية الامريكية هيلاري كلينتون تقوم بجولة في امريكا الجنوبية بدأتها من بيرو قبل ان تنتقل الى الاكوادور وكولومبيا.,1,bbc.com
صورة لطائر الطنان وهو أصغر طائر في العالم .,0,fatabyyano
"أكد الرئيس المصري عبد الفتاح السيسي أن التجمع والاحتفال اليوم بعيد الفطر، يعدان رسالة مفادها أن مصر ""لم ولن تنسى أبناء وبنات شهداء الوطن أو مصابيها"".",1,arabic.rt.com
صمم الباحثون أكبر شجرة عائلة على الإطلاق، تضم بيانات حوالي 13 مليون شخص، بهدف دراسة تاريخ الأنساب لأوروبا وأمريكا الشمالية.,1,arabic.rt.com
الصدفة التي جمعت بين ماندي واتكنز وزوجها الحالي روبرت ينغمان على طريق الحب والزواج، تؤدي في نهاية المطاف إلى تأسيس علامة تجارية للأزياء النسائية تحقق شعبية واسعة.,1,bbc.com
100 نائب في مجلس الشورى الايراني يرفعون عريضة الى مجلس صيانة الدستور مطالبين بمنع الرئيس الأسبق علي أكبر رفسنجاني وإسفانديار رحيم مشائي، مستشار الرئيس الحالي محمود أحمدي نجاد، من الترشح للمشاركة في الانتخابات الرئاسية التي ستجرى الشهر المقبل.,1,bbc.com
رئيس اللجنة الدولية للصليب الأحمر جاكوب كيلنبرغر يجري محادثات مع المسؤولين السوريين في دمشق لبحث توسيع نطاق المساعدات الإنسانية وتنفيذ المبادرة التي طرحتها اللجنة لوقف القتال لمدة ساعتين، ومن المتوقع أن يزور درعا الأربعاء.,1,bbc.com
"وكالة ناسا الامريكيه تؤكد خبر طلوع الشمس من المغرب 
رحمتك يا رب😥🙏",0,fatabyyano
أول حزب يمثل المسلمين في استراليا يسعى للمنافسة في الانتخابات المقبلة، والفوز بمقاعد في مجلس الشيوخ.,1,bbc.com
شرطة البحرين تلقي القبض على ثلاثة مشتبه فيهم في اعقاب هجوم بسيارة مفخخة ليل الاربعاء في منطقة سنية في البحرين، حسبما ما اعلنت الداخلية البحرينية في بيان.,1,bbc.com
أعلن المدير العام للوكالة الدولة للطاقة الذرية يوكيا أمانو ان الوكالة لم تستلم حتى الآن اية إثباتات من الجمهورية الإسلامية الإيرانية، من شأنها ان تؤكد ان البرنامج النووي الإيراني برنامج سلمي بحت، كما دعا من خلال كلمة ألقاها في هيئة الأمم المتحدة الى شرق أوسط خال من الأسلحة النووية.,1,arabic.rt.com
أصدر أمير دولة قطر تميم بن حمد آل ثاني اليوم اليوم قانونا خاصا بإنشاء صندوق لدعم وتأمين العمال في البلاد.,1,arabic.rt.com
"تهتم الصحف العربية اليوم بجولة محادثات فيينا بين إيران والدول الكبرى حول برنامجها النووي، ويشير بعض الكُتاب إلى أهمية تقديم ""تنازلات""، بينما يقول آخرون إن التوصل إلى صفقة لن يجدي.",1,bbc.com
"٥٠ الف دولار
تستطيع ان تحصل عليهم لو قبلت السكن لمده ٣٠ يوم متواصله وحدك في هذا القصر المشيد علي جزيره صغيره قي المحيط و التي تبعد ٢٠٠ كم من الارض و لا يصلها إشاره محمول و لا إنترنت و لا بها تلفزيون و لا حتي تيار كهربائي .
بالمناسبه المبني مجهز بغرفه نوم مريحه و مكتبه بها مئات الكتب و وسائل إعاشه كامله من طعام و شراب يكفي لل٣٠ يوم .",0,misbar
قتل 13 من أفراد وحدات الحماية الكردية في كمين لتنظيم الدولة الإسلامية شمالي سنجار، وقتل سبعة مدنيين وأصيب ثمانية آخرون بجروح في قصف مدفعي للجيش العراقي بمناطق في الرمادي.,1,aljazeera.net
قدم وزير الرياضة البرازيلي أورلاندو سيلفا استقالته بعد توجيه اتهامات له بالفساد ليكون خامس وزير في الحكومة الجديدة يجبر على ذلك.,1,bbc.com
المانحون الدوليون المجتمعون في الكويت يتعهدون بما مجموعه 1.5 مليار دولار لمساعدة المدنيين السوريين الذين تضرروا جراء النزاع في سوريا، حسب الأمم المتحدة.,1,bbc.com
تراجعت بورصة مصر بأكثر من 3% عقب أحداث سيناء التي أحدثت أزمة دبلوماسية بين القاهرة وتل أبيب، وقد خسرت الأسهم المصرية 1.63 مليار دولار من قيمتها اليوم بسبب الأحداث وهبوط البورصات العالمية، كما توقفت المفاوضات المصرية الإسرائيلية لمراجعة أسعار تصدير الغاز المصري.,1,aljazeera.net
"أمين عام الأمم المتحدة ينبه إلى إن الوضع الإنساني في سوريا ""يتدهور بشكل سريع ودرامي""، ويطالب الحكومة السورية بتخفيف ""القيود الصارمة"" التي تحول دون وصول المعونات الإنسانية للمناطق الأكثر احتياجا.",1,bbc.com
توحمت الزوجة ع كرز.. وما جابه لها زوجها  فطلعت الكرزة بيد المولود 🍒😍,0,misbar
"عاجل مصر تتوصل لعلاج فيروس كورونا.
تعرضت للشتائم والتريقه من عدد من المصريين في الداخل والخارج وبعض العرب في الدول العربية والاخوان لما قلت مصر قوية ومصر قادرة على انتاج عقار لعلاج فيروس كورونا البعض اعتبرني بهرج والبعض الاخر قال ليا بلاش تزيف الحقتيق وبلاش الشو الاعلامي والبعض طالبني بالافصاح عن نصدري ولما افصحت شتموني لاني قلت مصر هتنتج وتوصلت لعلاج كورونالم يدافع عني الا الله ثم الدكتوره اماني الموجي الكاتبة الصحفية ورئيس مجلس اداره جريده السوق العربية والتي قالت بكل صدق ان الخبر صحيح فمصر قادره
 الحمد لله ياساده لقد توصلت مصر لعلاج فيروس كورونا ريمد سيفر هذا العقار لعلاج الفيروس ولقد قامت اربعه شركات مصريه بانتاجه وستقوم بتوريده لوزاره الصحه والتي تتو لي الاعلان عنه وطرحه في الاسواق خلال ايام وسيكون بسعر مناسب علشان الغلابه وبتعليمات من الرئيس السيسي نفسه الحمد لله مصر قادره علي تحدي المستحيل علشان مواطنيها الحمد لله لقد نصرني الله والخبر مش فنكوش وشكرا لشركات الدواء الوطنيه فا لمنتج مصري بامتياز تحيا مصر",0,fatabyyano
قالت متحدثة باسم الجيش الإسرائيلي إن عيارات نارية أطلقت عبر الحدود من مصر اليوم الأحد وأصابت حافلة تابعة للجيش ولكن دون خسائر بشرية.,1,aljazeera.net
أصدرت الحكومة الفنزويلية قرارًا بإغلاق 34 محطة إذاعية خاصة كما تجري تحقيقًا بشأن عمل أكثر من مائتي محطة أخرى، وقد بررت السلطات القرار بانتهاء تراخيص هذه المحطات أو وفاة مالكيها، في حين انتقدته منظمة حقوق الإنسان وهيئات إعلامية فنزويلية.,1,aljazeera.net
"فاطمة المسدي تتهم النهضة بالوقوف وراء أعمال الشغب بالولايات المتحدة الأمريكية
",0,misbar
"أفادت وسائل إعلام بأن المواطنين الأردنيين اللذين لقيا مصرعهما في الهجوم على ملهى ""رينا"" الليلي باسطنبول فجر الأحد 1 يناير/كانون الثاني هما رجلا الأعمال محمد الصراف ونورس عساف.",1,arabic.rt.com
"محمد بن سلمان: زمن منع المسيحين دخول مكة والمدينة قد ولى ويجب أن نقوم ببناء كنيسة بمكة
يرى مراقبون مقربون من الأمير السعودي محمد بن سلمان أنه يعتزم بناء كنيسة في السعودية والسماح للمسيحين الموجودين في السعودية أن يمارسوا معتقداتهم الدينية بحرية تامة حيث نقل عنه أنه قد قال في إحدى المجالس أن زمن منع المسيحين دخول مكة والمدينة قد ولى ونحن هنا في السعودية يجب أن نكون منفتحين على جميع الديانات ويجب أن نقوم ببناء كنيسة بمكة .مع العلم أنه حتى الأن ممنوع على المسيحين المتواجدين في السعودية ممارسة شعائرهم الدينية وممنوع عليهم ادخال الكتاب المقدس بتاتاً إلى المملكة ",0,misbar
حذر الأمين العام للأمم المتحدة أنطونيو غوتيريش من تفاقم الأزمات في العالم، خاصة الشرق الأوسط، لافتا إلى أن الفلسطينيين والإسرائيليين عالقون في صراع لا ينتهي.,1,arabic.rt.com
"أكد كاتبان أميركيان أن تنظيم القاعدة غير إستراتيجيته، وأنه اليوم يشن حربا جديدة مختلفة عن تلك التي كان يشنها في السابق تتخذ من المدن مسرحا لها, وطالبا المناهضين لهذا التنظيم بالتوقف عن الاستمرار في خوض الحرب القديمة.",1,aljazeera.net
صحف الأربعاء البريطانية تهتم في تغطياتها للقضايا الشرق أوسطية بمتابعة اصداء تحذيرات عدد من البنوك الكبرى من انخفاض آخر في أسعار النفط، وتداعيات انفجار اسطنبول الأخير، واستخدام رئيس الوزراء القطري السابق للحصانة الدبلوماسية لتجنب محاكمته في بريطانيا.,1,bbc.com
والد امرأة بريطانية من سوانزي في ويلز يبقيها حبيسة في منزل في السعودية منذ أربع سنوات، وذلك حسبما قال محاموها لمحكمة بريطانية.,1,bbc.com
سبحان الله علاج اكتشفوه في أوروبا لزيادة تدفق الدم في المخ عن طريق السجود سبحان من خضعت له رقاب الجبابرة,0,fatabyyano
مقتل شاب وفتى فلسطينيين برصاص الجيش الإسرائيلي جراء اشتباكات في الضفة الغربية المحتلة، بحسب مصادر طبية.,1,bbc.com
حقق فريق أوكلاهوما سيتي ثاندرز فوزا مهما، على سان أنطونيو سبيرز، بنتيجة (102-92)، الخميس 9 مارس/آذار، ضمن منافسات الدوري الأمريكي لكرة السلة للمحترفين.,1,arabic.rt.com
مقتل 4 على الأقل وإصابة 8 إثر قيام انتحاري بصدم دراجة نارية كان يقودها بحافلة للاستخبارات الأفغانية في كابول، وفقا لمصادر أمنية.,1,bbc.com
"قامت شبكة ""InterNations"" للمغتربين بإجراء استبيان شمل 7000 امرأة مغتربة عاملة في 168 دولة حول مدى رضاهن الوظيفي على عدة أصعدة، وكانت النتائج صادمة وفق التالي:",1,arabic.rt.com
"اتهمت رئيسة تحرير شبكة RT التلفزيونية، ووكالة أنباء ""روسيا سيغودنيا""، مرغريتا سيمونيان، وكالة بلومبرغ بنشر معلومات غير دقيقة حول تغطية RT للاحتجاجات في باريس.",1,arabic.rt.com
قال الملك الأردني عبد الله الثاني إن تمسك بلاده بحق اللاجئين الفلسطينيين في العودة والتعويض موقف ثابت لن يتغير، وأنه لا قوة قادرة على أن تفرض على المملكة أي موقف يتعارض مع مصالحها.,1,aljazeera.net
لقي 44 شخصا بينهم 14 عسكريا مصرعهم الاثنين في هجوم شنه مقاتلو تنظيم القاعدة ضد ثكنة عسكرية على تخوم مدينة لودر بمحافظة أبين جنوب اليمن وفي اشتباكات تلت هذا الهجوم، حسبما أفادت مصادر عسكرية وقبلية.,1,aljazeera.net
بات ليفربول، وصيف النسخة الماضية من دوري أبطال أوروبا، في موقف صعب للتأهل إلى ثمن نهائي النسخة الحالية، بعد خسارته الأخيرة أمام باريس سان جيرمان في الجولة الخامسة ما قبل الأخيرة.,1,arabic.rt.com
"كائن غريب يطير بسماء عمان
بسم الله الرحمن الرحيم شو هاذ ؟؟",0,fatabyyano
"رئيسة بلدية تونس تقوم بتغيير اسم الشارع المقابل للسفارة المصرية إلى : 
""شارع الشهيد محمد مرسي""",0,misbar
أعلن مصدر عسكري فلبيني مقتل عدد من المسلحين بينهم قيادي كبير في جماعة أبو سياف التي تتهمها مانيلا بالوقوف وراء عمليات الخطف والتفجير في جزيرة نائية جنوبي البلاد.,1,aljazeera.net
"الرئيس الكيني أهورو كينياتا يتعهد بالرد ""بأقصى طريقة ممكنة"" على هجوم مسلحي حركة الشباب الإسلامية المتشددة على جامعة غاريسا الذي قتل فيه 148 شخصا.",1,bbc.com
أكدت سيئول أن الهدف الأساسي الذي تسعى لتحقيقه عبر المحادثات المرتقبة مع الشمال، هو التوصل إلى اتفاق شامل وتدريجي على نزع الأسلحة النووية في شبه الجزيرة الكورية.,1,arabic.rt.com
لم تنتظر أم عمار كثيرا بعد مشاهدة أنقاض منزلها المدمر في خزاعة بغزة، حتى بدأت تعد الخبز لعائلتها بعد ثلاثة أسابيع قضوها في مدرسة تابعة لوكالة الغوث غرب خان يونس.,1,aljazeera.net
ركزت الصحف البريطانية الثلاثاء على الأوضاع في مصر، وتداعيات اعتقال بنات والحكم عليهن بالسجن لمشاركتهن في احتجاجات، وكذا تحصين الجيش من الرقابة المدنية في الدستور.,1,bbc.com
وزبر من السودان احب فتاة من السودان وتقدم لخطبتها من أخيها لكن الأخ لم يعرف أن هذا الشخص وزير شاهد ماحدث في الفيديو!,0,fatabyyano
شهدت مدن عراقية عديدة مظاهرات للمطالبة بإنهاء الاحتلال الأميركي ومحاربة الفساد، في وقت عززت فيه قوات الأمن وجودها في الموصل لمنع وصول المتظاهرين إلى ساحة الأحرار.,1,aljazeera.net
"ذكرت صحيفة نيويورك تايمز الأميركية أن مدرسا صينيا أقدم على اغتصاب 26 تلميذة في المرحلة الابتدائية وقد يواجه حكما بالإعدام، ,ولفتت النظر إلى صمت السلطات الصينية وعدم تحريكها ساكنا إزاء مثل تلك الجرائم.",1,aljazeera.net
"بدأت طواقم الطيارين الروس والصرب تدريبات مشتركة في إطار المناورات التكتيكية ""بارس 2018"".",1,arabic.rt.com
جوسيب ماريا بارتوميو، رئيس نادي برشلونة، أكد ان النادي سيحتفظ بنجمه ليونيل ميسي لسنوات قادمة، بعد أن أصبح الهداف التاريخي للدوري الاسباني برصيد 253 هدفا.,1,bbc.com
اتفقت دولتا السودان وجنوب السودان على البدء في ترسيم الحدود المشتركة، مع استثناء خمس مناطق متنازع عليها، وذلك بعد أكثر من خمسة اشهر على انفصال جنوب السودان في يوليو/ تموز الماضي.,1,bbc.com
لقي عشرة أشخاص على الأقل مصرعهم في اشتباكات بمنطقة أبيي المتنازع عليها بين شمال وجنوب السودان، واتهم حاكم أبيي المنتمي للجنوب قبيلة المسيرية العربية التي تدعمها مليشيا بشن هجوم بالمنطقة، في حين قال قيادي للمسيرية إن الجيش الجنوبي هو من بدأ الهجوم.,1,aljazeera.net
الشرطة البريطانية تواجه رجلا كان يحاول أكل مقلة عين امرأة ووجهها باستخدام سلاح صاعق للسيطرة عليه لكنه توفي لاحقا، حسب وسائل إعلام محلية.,1,bbc.com
كشف فريق تقييم الحوادث التابع للتحالف العربي بقيادة السعودية، اليوم الثلاثاء، عن نتائج تحقيقاته حول الحوادث التي وقعت نتيجة ضرباته الجوية في اليمن.,1,arabic.rt.com
تطبيق بي بي سي عربي: دليل لمساعدة مستخدمي أجهزة iOS,1,bbc.com
"أطلق صحفيون ومفكرون فلسطينيون حملة تحت عنوان ""رسالة إلى القيادة الفلسطينية حول القدس"" يطالبون فيها بانتهاج استراتيجية جديدة بعد اعتراف واشنطن بالقدس عاصمة لإسرائيل.",1,arabic.rt.com
"صورة للبطل العربي الهاكر الجزائري الذي سحب ملايين الدولارات من بنوك إسرائيل وحولها لفقراء فلسطين 
وتم إعدامه لا تبخلوه عليه بكلمه .. الله يرحمه ..",0,fatabyyano
تعرض خط تصدير الغاز المصري إلى إسرائيل والأردن إلى تفجير نفذه مجهولون قرب مدينة العريش في شمال سيناء.,1,bbc.com
حطم العداء الإثيوبي صاموئيل تيفيرا، الرقم القياسي العالمي المسجل باسم الأسطورة المغربي هشام الكروج، في سباق 1500 متر داخل القاعة.,1,arabic.rt.com
"نفى ائتلاف ""النصر"" في العراق اليوم، أنباء بشأن مغادرة رئيسه حيدر العبادي بغداد، مؤكدا أن العبادي مستمر بمشروع الائتلاف كمشروع وطني عراقي.",1,arabic.rt.com
أفاد تقرير سري للأمم المتحدة حصلت عليه رويترز السبت بأن كوريا الشمالية وإيران تتبادلان بانتظام فيما يبدو تكنولوجيا الصواريخ بعيدة المدى في انتهاك لعقوبات الأمم المتحدة.,1,aljazeera.net
دعت الإكوادور وزراء خارجية اتحاد دول أميركا الجنوبية (أوناسور) والدول البوليفية (ألبا) إلى اجتماع في غواياكيل بالإكوادور السبت لمناقشة، الوضع الذي نشأ إثر قرارها منح اللجوء السياسي لمؤسس موقع ويكيليكس جوليان أسانج، الأمر الذي رفضته لندن.,1,aljazeera.net
التقط تلسكوب هابل الفضائي صورا لأبعد مجرة تمكنَ علماءُ الفلك الأميركيون من مراقبتها. وأكد أحد علماء الفلك أهمية اكتشاف هذه المجرة لفهم ما يعتقد أنه المراحل الأولى لتشكل الكون التي يطلق عليها اسم عصور ما قبل الانفجار الكبير للكون.,1,aljazeera.net
"سياح يلتقطون صور بمسجد بملابس غير لائقة في السعودية!
#الفاتيكان لايمكن أن تدخل فيه سيده الا وترتدي مايسترها حتى مسجد #زايد في #ابو_ظبي الذي سن هذه البدعة يضع عباءات سوداء لمن يدخله انما #مسجد_ضرار في العاصمة الاسرائيلية الجديدة الي بنوه رياء ونفاق لعبد الفتاح #السيسي أصبح مسخرة",0,fatabyyano
التقى المبعوث الأميركي للشرق الأوسط جورج ميتشل الثلاثاء وزير الدفاع الإسرائيلي إيهود باراك في مستهل جولة تشمل الأراضي الفلسطينية. جاء ذلك بعيد اتصال هاتفي بين رئيس الحكومة الإسرائيلية بنيامين نتنياهو والرئيس الأميركي باراك أوباما.,1,aljazeera.net
"موضوعات متنوعة استأثرت باهتمام المغردين العرب، لعل أبرزها سجال بحريني قطري على تويتر حول مدينة ""الزبارة"" وأول منشدة سعودية تثير الجدل باقتحامها عالم ""الشيلات"" الرجالي وحملة في العراق تطالب بإعادة الانتخابات.",1,bbc.com
"أعلنت الشرطة الهولندية إحباط ""هجوم إرهابي كبير"" على أراضي البلاد واعتقال 7 أشخاص يشتبه بتخطيطهم لهذا الهجوم.",1,arabic.rt.com
رسالة أو مكالمة تصلك على تطبيق الواتساب من رقم يحمل صورة إمرأة مخيفة تخبرك أن اسمها مومو وتعرف معلومات عنك وتطلب منك القيام ببعض المهام وتحذِّرك أنك إذا لم تفعل ذلك سوف تُبيدك عن الكرة الأرضية,0,fatabyyano
"تحول حفل عشاء رسمي بحضور مسؤولين من الأردن والسلطة الوطنية الفلسطينية في مدينة نابلس، إلى مشاجرة تخللها تراشق بعبوات المياه.
و كما جرى تبادل اللكمات بين عضوين لمجلس غرفة صناعة الأردن أحدهما حالي والآخر سابق، الأمر الذي أزعج الوفد والجهة المستضيفة في آن واحد.",0,Akeed
تغلب فريق شالكه على ضيفه هيرتا برلين بهدف وحيد في المباراة التي جمعتهما اليوم السبت ضمن الجولة الـ25 من الدوري الألماني لكرة القدم.,1,arabic.rt.com
كشفت طهران عن مقتل ضابط آخر من الحرس الثوري الإيراني في معارك حلب (شمال سوريا) الأخیرة، مما يرفع عدد قتلى الحرس الثوري هناك إلى ثمانية.,1,aljazeera.net
فرنسا الوجه القبيح الذي أخفته سنين اليوم تقوم باجبار اصحاب الجنسية المزدوجة من مغادة المستشفيات حتى يتمكنوا من معالجة أبناء البلد الأصلي,0,misbar
"مخلوق مجنح غامض يظهر في الفلبّين ويثير الرعب
ظهور مخلوق مجنح غامض يثير الرعب هل تتذكروا المخلوق الغريب الذى يجلس على غصن الأشجار الذي تم تسجيله في نيكاراغوا؟ حسنًا ، قمنا بالتحقيق أكثر من ذلك بقليل وإكتشفنا أنه تم تصويره بالفعل فى الفلبين ، ولدينا معلومات جديدة حوله. يتميز المخلوق الطائر برأس بشري وجسم السلطعون وأجنحة طويلة وذكر الشخص الذي اكتشف هذا المخلوق شيئًا عن ""الأشباح في شجرة"". لكنها لا تبدو وكأنها شبح بأي شكل من الأشكال. ثم أجرينا بحثًا ، واكتشفنا السلطعون الذي يعيش في اليابان التي تبدو قشرتها مشابهة بشكل غير عادي للوجه الإنساني. وأخبرنا شخص آخر أن هناك مخلوقًا غريبًا في عمق أقاليم الفلبين ، ويطلق عليه اسم"" مانانجال""، خلال النهار هم بشر ، وفي الليل يتحولون إلى كائنات بشعة. لقد أكتشفنا أيضًا أن هذه المخلوقات تطارد مواطني الفلبين ، وبين السكان المحليين ، فهي تعتبر مصاصي دماء. وكانت المرأة التي سجلت الفيديو التالي أول شخص يصور المخلوق الطائر الذي يطارد مواطني الفلبين.",0,fatabyyano
