text,label
حملة لنصرة الأقصى في بيروت,1
سجال ليبي بشأن دعاوى الاغتصاب,1
# في مكان ما بالولايات المتحدة الأمريكية هذا هو المكان الوحيد الذي توجد به لافتة تقول ؛ خفف السرعة أسماك تعبر الشارع . . عجيب ! !,0
"الجزائر : بوتفليقة مرشح "" التوافق "" بغياب "" الاتفاق على البديل """,1
البشير : السودان يتعرض لتآمر ليس بجديد,1
قائد الجيش السوري الحر : النظام لم يعد يسيطر على نصف البلاد,1
في مصر . . رضيع متهم بتلويث النيل,1
"الدفاع الروسية تعلق على صفقة صواريخ "" إس 400 "" لتركيا",1
باكستان ترفض اتهام الهند لها بشأن تفجير كشمير,1
روسيا تخسر أمام صربيا في بطولة العالم للمنتخبات بالتنس,1
سبارتاك موسكو يعلن تعاقده مع الفنلندي يريمينكو,1
العالم على أعتاب حرب تجارية,1
تصفية مسلحين اثنين في جمهورية قبردين بلقار الروسية,1
وزير التعليم : خمسة ألاف جنية تعويض لأسرة أي طالب يتوفى بالكورونا أثناء تأدية امتحانات الثانوية العامة واعتبار الطالب ناجح,0
هولاند يدعو روحاني لزيارة فرنسا في نوفمبر - تشرين الثاني,1
"الجزء الرابع من "" حكاية لعبة "" سيكون كوميديا عاطفية",1
تقرير أممي : صواريخ الحوثيين المطلقة على السعودية إيرانية الصنع,1
السفارة البريطانية في الكويت تمنح الأطباء البدون تأشيرات هجرة بعد اجتياز اختبارات الكفاءة .,0
الله اكبر ، أطفال نيوزيلندا يتعلمون الصلاة بعد المجزرة,0
روزبرغ أول المنطلقين في سباق جائزة البرازيل الكبرى للفورمولا - 1,1
اتفاق فرنسي - صيني لتطوير السيارات الكهربائية,1
اختبار لإنجاب أطفال بشعر أحمر,1
"بالفيديو . . شيرين بحاجة لمحمود الترابي والحلاني "" يتوعد "" بوضع اسمه في المطار",1
"قيادي في حماس ل "" روسيا اليوم "" : قرار مشعل عدم الترشح يفتح على نموذج حركي إسلامي جديد",1
"الصدر يدعو إلى حصر السلاح بيد الدولة بعد "" داعش """,1
البحرين تسجن 17 لمحاولة القتل,1
هولندا . . العثور على دليل يدعم فرضية الدافع الإرهابي وراء هجوم أوتريخت,1
الرئيس التنفيذي لشركة نتفليكس متهم بحيازة مواد إباحية عن الأطفال وقد اعتقله مكتب التحقيقات الفدرالي من بيته في ولاية كاليفورنيا .,0
قرض لمصر لبناء محطة كهرباء,1
تضارب في مسؤولية هجوم بالضالع,1
الأمن البحريني يشتبك مع محتجين,1
اكتشف العلماء في مصر والسعودية وبعض الأماكن الأخرى ، هياكل عظمية ومنازل تعود إلى قوم عاد ، وقد تفاجأ علماء الآثار بوجود مجموعة من البشر بهذا الحجم كانت تعيش على الأرض في الأزمان السابقة .,0
قيادي بالجيش الحر ينفي مقتله,1
"بالفيديو | طائرة تختفي في فجوة زمنية وتعود ب "" هياكل عظمية "" بعد 35 عاما",0
"هيئة التنسيق الوطنية : الاعتراف بالمجلس الوطني السوري كممثل وحيد "" عمل إقصائي """,1
انتحار الموقوف السوري جابر البكر في زنزانته في المانيا,1
بالفيديو . . قناة فرنسية تورط مسؤولا ماليا سابقا للقذافي بأموال دفعت لساركوزي,1
زعيم المعارضة الأرمينية يفشل في الحصول على دعم برلماني لتولي رئاسة الوزراء,1
"قطر تورد سنويا نحو 1 . 1 مليون طن من الغاز لشركة "" شل """,1
إلغاء التصويت على بناء مستوطنات جديدة في القدس تغير في سياسة إسرائيل أم تكتيك مؤقت ؟,1
وفاة شيخ الأزهر سيد طنطاوي,1
"غموض يشوب قتل فتاتين هنديتين بعد "" اغتصابهما """,1
هذا الطبيب أهدى للبشرية سر عجيب ! ! شاهد ماذا يخفي الأطباء عن مرض السكري هذه الكذبة منذ 100 عام . . لا تاكل المانجو . . وذلك لانهم يعرفون ان مريض السكري اذا تناول المانجا فانه سوف يشفى واذا شفي من سيذهب للأطباء,0
الولايات المتحدة تفرض عقوبات على شركات مرتبطة بإيران في تركيا والإمارات,1
قمة مصغرة حول السودان في ليبيا,1
# عاجل | مصادر إعلامية : المملكة العربية السعودية توافق على إقراض # العراق 3 مليار دولار لتأمين رواتب الموظفين,0
"ترامب يصف زعيم الديمقراطيين ب "" المهرج """,1
رونالدو سيمثل في مسلسل عن اللاجئين السوريين,1
“ شيخه آل الصباح في الحجر في غرفه بأمريكا وكل شوي تفتح الباب وتكلم حاراسات الفندق ويقلون لها لا تفتحين الباب وتقول لهم انا شيخه الصباح من الكويت . وانفعلت عليها حارسه القسم اللذي مسؤله عنهم وصفقتها على وجهها . والكويت ترفع عن طريق السفار الكويتيه طلب محاكمة هذه الحارسه ” .,0
مصر : عجز الموزانة بلغ 8 . 3 % من الناتج المحلي,1
دعوة الغريب مستجابة ” أدعولها بالشفاء من هذا المرض # كورونا أقسمت عليك بالحي القيوم بأن تشاركها في أي مجموعة عندك لكي يدعو لها بالشفاء اعتبروها مثل بنتكم لاتقصرون معاها # طفلة _ مصابة _ كورونا # نرجوكم الاطفال يبقو بالبيت,0
عااجل : مبابي يعلن إعتزاله كرة القدم بصفة نهائية بعد صراع مع عائلته و الأطباء لإقناعه بالإعتزال المصدر : صحيفة سبورتس,0
متمردون يضرمون النيران في 3 مروحيات بمطار في بيرو,1
"عالم فيروسات ألمانى : بعد انتهاء كورونا سيظهر وباء ميرس القاتل توقع عالم فيروسات ألماني ، مؤخرا ، ظهور فيروس جديد يسمى "" ميرس "" بعد انتهاء جائحة كورونا المستجد ، والذي اجتاح دول العالم وتسبب في مئات الآلاف من الوفيات والملايين من الإصابات . ونقلت مجلة الأعمال "" كابيتال "" ، عن العالم كريستيان دروستن ، الذي يعد كبير علماء الفيروسات في شاريتيه برلين ، تحذيره الكبير من خطر الإصابة بفيروس "" ميرس "" الخطير والجديد والذي من المتوقع أن يتفشى بعد انتهاء ازمة كورونا .",0
"علاء مبارك يهدي أغنية ل "" محمد صلاح "" بعد إصابته",1
مصدر امني روسي : كازبيك تاشويف قد يكون العقل المدبر لعملية تفجير محطة باكسان الكهرمائية,1
كوريا الشمالية تعدم مسؤولا تجاريا مشتبها في إصابته بفايروس كورونا ، لكسره الحجر الصحي والذهاب إلى مرحاض عام .,0
"برلمان كندا يصادق على انضمامها إلى التحالف ضد "" داعش "" في سوريا",1
طفل يموت على الرصيف من الجوع والبرد واخو يحظن بي وميدري بي ميت متوقع نايم …,0
أول ترخيص في بريطانيا لإنجاب طفل من ثلاثة أفراد,1
رئيس الوزراء الليبي الثني يتهم تركيا بتزويد جماعات في بلاده بالأسلحة,1
دراسة : الزواج ليس بالضرورة حلا,1
الألياف تقي القلب مضاعفات ارتفاع الضغط,1
من يحكم مصر ؟ سؤال في شوارعها,1
فولكس فاغن تتعاون مع آبل لإنتاج سيارات ذاتية القيادة,1
سياح يلتقطون صور بمسجد بملابس غير لائقة في السعودية ! # الفاتيكان لايمكن أن تدخل فيه سيده الا وترتدي مايسترها حتى مسجد # زايد في # ابو _ ظبي الذي سن هذه البدعة يضع عباءات سوداء لمن يدخله انما # مسجد _ ضرار في العاصمة الاسرائيلية الجديدة الي بنوه رياء ونفاق لعبد الفتاح # السيسي أصبح مسخرة,0
استطلاع : الافغان أكثر تفاؤلا بمستقبل بلادهم,1
ولا بالأفلام . . سائق سيارة نقل الموتى إختلف مع اهل الميت . . طلع الميت من السيارة ورماه برا . .,0
الروبل ينخفض مقابل الدولار واليورو في تعاملات نهاية الأسبوع,1
ترامب في باريس بدعوة من ماكرون,1
قتلى بنزاع قبلي جنوب السودان,1
السياحة التونسية . . نتائج مشجعة وطموحات كبيرة,1
"خالد مشعل تقول "" نشكر السيد أردوغان على التطبيع المثمر مع العدو الصهيوني لما سيسفر ذلك عن فتح قناة اتصال قوية للحركة مع العدو و فك جزئي للحصار عليها "" .",0
ثلاثة جرحى بانفجار جنوب لبنان,1
فرنسا تدعو تونس إلى الإفراج فورا عن صحافي,1
هذا هو رئيس الهند ( من الهندوس ) اللي قبل فتره وجيزة ، أمر الهندوسيين ، بهدم مساجد المسلمين وطردهم من الهند ، واليوم سبحان الله تعالي أعترف الآن ان هذا الوباء جند من جنود الله ، وأعترف أمام شعبه انه أخطأ في اعتداؤه علي المسلمين . وقال الدين الاسلام هو الدين الصحيح ويجب أن نعترف به !,0
"ارسل اسمك على الماسنجر من الرابط التالى [رابط] يتم توزيع مرتبات شهرية على جميع المواطنين العرب المتضررين من فايرس كورونا المرتبات عن طريق تبرعات اثرياء العرب من ضمنهم الامير محمد بن سلمان والامير محمد بن زايد والبنك الدولى ومنظمة الصحة العالمية وبعض الشركات العملاقه مثل مايكرو سوفت وشيفورليه وتيوتا ونيسان وهيونداى وفودافون , وسوف نتواصل معك عن طريق الماسنجر بعد ارسال اسمك على الرابط السابق",0
"أنباء عن تعيين قائد جديد للعمليات ضد "" بوكو حرام "" في نيجيريا",1
# القمة _ الإسلامية : من حضر ومن لم يحضر ؟,1
""" سوبر ماريو "" يعاني مآسي اللاجئين السوريين !",1
توسيع مشاركة قوات حفظ السلام الروسية دوليا,1
زوجان يبحثان عن موظف لتثقيف طفليهما جنسيا !,1
الشرطة الفرنسية تحقق في شائعات تتعلق بخيانة ساركوزي وزوجته,1
ركن مخصص لأداء الصلاة داخل قطار بإنجلترا ( المملكة المتحدة البريطانية ),0
كيري يدعم حظرا جويا على ليبيا,1
"طرد توكل كرمان من مجلس إشراف موقع فيسبوك إثر إنتقاد النائب البريطاني # إيان _ بيزلي عد أن إختارها # برنت _ سي _ هاريس مدير السياسات العامة في فيسبوك ضمن أعضاء "" مجلس الحكماء",0
تجدد الاشتباكات بين الأمن وطلاب جامعتي الأزهر والقاهرة,1
حكومة السراج تدعو الجامعة العربية لاجتماع طارئ لوقف معركة طرابلس,1
عاجل - بالفيديو : سعد الحريري يعلنها “ جميع المساعدات الطبية والغذائية التي وصلتنا من مصر منتهية الصلاحية ” تداول نشطاء مواقع التواصل الاجتماعي ونشطاء مواقع السوشيال ميديا ومواقع التوك شو العربية والعالمية فيديو انتشر على المواقع لرئيس الوزراء اللبناني الاسبق سعد الحريري وهو يتجول في مرفأ بيروت . هذا وقد قال الاعلامي المصري عمرو أديب في برنامجه ” وصلتني معلومات ان سعد الحريري رفض استقبال المساعدات الطبية والغذائية التي أرسلها الرئيس عبد الفتاح السيسي للبنان ؛ بسبب انها منتهية الصلاحية وأنا ارفض هذا الكلام فالرئيس السيسي يرسل المساعدات بتاريخ صلاحية جديد دائما وما حدث في المساعدات التي ارسلها للبنان هو بعض المواد الغذائية المنتهية فقط وليس كل المساعدات فهناك مساعدات طبية تنتهي ب 2021 “ .,0
إيزابيل الليندي تحذر من عالم تغيب فيه المبادئ والقيم,1
العراق : ألستوم الفرنسية توقع عقدا لتشييد خط للقطارات فائقة السرعة,1
عند الأذان ، لا تحركوا ألسنتكم الا بالدعاء ! لأن من يتحدث لحظة الأذان فإن الملائكة تلعنه حتى ينتهي المؤذن أنشرها فغيرك لا يعلم,0
ليو ميسي يتكفل بسداد جميع ديون و ضرائب صديقه رونالدينهو بما فيها قضية تزوير الجواز البارغوياني و التي تصل الى 3 مليون دولار,0
سرقوا . . فعلقوا : العثور على لوحات فنية ثمينة سرقت من متحف فيرونا,1
السلطة تساعد على فقدان الوزن,1
جون ميكال أوبي ينتقل من تشيلسي الانجليزي إلى الدوري الصيني,1
"وكالات استخبارات أمريكية : روسيا "" تدخلت لدعم ترامب "" في الانتخابات",1
"باكستان : بطل كريكت و "" بلاي بوي "" سابق في صدارة الفائزين في الانتخابات",1
صحيفة : ملكة بريطانيا انتهكت القانون ولن تعاقب,1
مصرع 14 شخصا من آكلي لحوم البشر تناولوا صينيا مصابا بكورونا . . في إطار محاربة الشعوب للفيروس المستجد “ كورونا ” ، لقي 14 فردا من قبيلة آكلي لحوم البشر في بابوا غينيا الجديدة مصرعهم بفايروس كورونا بعد أيام من التحقيق الشامل ، وثبوت ذبح تلك القبيلة وأكلهم لمهندس صيني كان مصابا بالمرض ، ويعمل لدى شركة تعدين صينية والتي تعمل في تلك المنطقة من البلاد ، والتي تقع شمال شرق أستراليا,0
الحارس الشاب دوناروما في طريقه إلى ريال مدريد !,1
"سويسرا "" مستعدة لرفع حظر السفر "" عن مواطنين ليبيين",1
"الحوثيون : استهدفنا قاعدة سعودية ب "" قاصف 1 """,1
مصادر : عمليات عسكرية أمريكية بريطانية أردنية وشيكة جنوب سوريا,1
لبنان . . سوريان يقتلان مذيعا بريطانيا ويسرقانه,1
نسبة الإقبال على الانتخابات الرئاسية في هذه السفارة الروسية بلغت 100 %,1
بدعوة من الرئيس التركي رجب طيب اردغان الأستاذ راشد الغنوشي يؤم المصلين في آيا صوفيا الجمعة القادمة . .,0
روسيا تسجن ضابطا تجسس عليها,1
جيرينوفسكي : أنصتوا . . تعثرت على المسرح بجريرة عتبة زائدة !,1
في الامارات طفل يرمي ألعاب نارية بصورة عفوية في الاحتفال و المسؤول هرب هو وحمايته . . سلام الله على حكومتنا . . مافحطوا من صواريخ . بالله عليكم الان دوول رجال . والمصيبه ان العساكر سودانين,0
المتحدث باسم الجيش الليبي ، العقيد محمد قنونو : بعد تصريح السيسي قواتنا ستقتحم الأراضي المصرية خلال 5 أيام,0
""" نتفلكس "" توقف تصوير مسلسلاتها في تركيا بسبب تدخل الأتراك لمنع شخصية "" مثلية "" من الظهور في إحدى المسلسلات .",0
رسميا اللاعب نغولو كانتي يعتزل اللعب دوليا بسبب اسائة رئيس فرنسا للرسول صلى الله عليه وسلم,0
دبي تدخل موسوعة غينيس بمرحاض من الألماس دخلت دبي موسوعة غينيس للأرقام القياسية بمرحاض مذهب ، كشف عنه أمس الجمعة .,0
مشاريع اردوغان الاخواني في الصومال . . هذه النتائج . . الصومال تعلن اليوم التخلص من كافة ديونها للبنك الدولي وأغلقت مكاتب البنك الدولي قي مقديشو . أطلق عليه الإتحاد الأفريقي لقب أفضل وزير مالية مر على القارة السمراء . أعتق رقبة الصومال عن الديون الخارجية البالغة 5 ، 4 مليار دولار . رفض التكريم وقال لم أقدم شيئا أستحق التكريم فيه والطريق لايزال طويلا أمام بلادنا . وزير مالية # الصومال د . عبدالرحمن دعاله بيلي,0
إصابة أكثر من 30 شخصا أثناء اشتباكات في جورجيا,1
عاجل وفاة الملك سلمان صباح اليوم بسبب فايروس كورونا وانباء عن حدوث انقلاب من قبل متعب بن عبدالله ال سعود واولاد نايف واولاد سعود الفيصل,0
أمير قطر يتوجه إلى برلين رغم خلافات حليفه أردوغان مع ألمانيا,1
خطة لترميم شارع السلطان سليمان,1
"تجربة كوريا الشمالية الصاروخية "" نتيجة لحالة جنون عظمة يعيشها كيم جونغ - أون """,1
""" نبات الرضيع المتلحف "" ولله في خلقه شؤون ! رام الله - "" القدس "" دوت كوم - هذا النبات ويسمى "" نبات الرضيع المتلحف "" ينبت في جبال الأنديز في كولومبيا . وقد سمي بهذا الاسم لأنه خلال إزهاره يظهر شكل داخله كأنه رضيع في مهده . ولله في خلقه شؤون !",0
فجرت هيلاري كلينتون في مذكراتها التي تحمل اسم كلمة السر 360 مفاجأة كبيرة حين تحدثت عن الاتفاق الذي عقدته مع الإخوان المسلمين أثناء حكمهم لمصر ، والذي ينص على إعلان الدولة الإسلامية في محافظة سيناء وتسليمها لحماس .,0
تراجع فيسبوك عن عرض صور الإعدام,1
الأمن المصري يعتقل 213 مطلوبا في حملة دهم في شمال سيناء,1
ليبيا تمهل الدبلوماسيين السوريين 72 ساعة لمغادرة البلاد وسورية تعامل بالمثل,1
معارك عنيفة بالضواحي الغربية للعاصمة الصومالية,1
اعتقال 40 من رجال الشرطة في اكوادور,1
# شاهد أجسام غريبة تحلق حول القمر صورها أحد هواة الفلك,0
ارتفاع الصادرات الصينية أكثر مما هو متوقع في آب - اغسطس,1
ملقة يطلب تجربة الكويتي المطوع,1
الزمالك يشدد الإجراءات الأمنية في لقاء القمة الإفريقية مع الأهلي,1
الإندبندنت : ترامب يغامر بارتكاب الأخطاء نفسها التي ارتكبت قبل غزو العراق,1
سلطان عمان الجديد : اليمن وعمان في الجزيرة العربية وما عداهما لم يكن هناك وجود,0
لاجئون جدد على أبواب مقدونيا,1
إضافة أربعة عناصر كيميائية جديدة إلى جدول مندلييف,1
مسيرات في ذكرى مجزرة كفر قاسم,1
# بنغازي ترفع علم # لبنان على فندق تبيستي تضامنا مع الكارثة التي حلت في # بيروت,0
مصر : مسيرة احتجاج على قتل بن لادن ووقفة رمزية تضامنا مع الثورات العربية,1
مصر تطرح أراضي للزراعة بسيناء,1
40 دولة تتفق على إنشاء صندوق لحماية التراث الثقافي في مناطق الحروب,1
بدء محاكمة ضباط أتراك بتهمة التجسس على الرئيس إردوغان,1
لعبة خطرة في مدينة الملاهي في كوريا الجنوبية قبل ما تصعد بهاي اللعبة لازم تكتب وصيتك . . ? راحو فيها لو اموت ما اصعد,0
"منفذا تفجيرات بوسطن "" شقيقان شيشانيان """,1
صورة من فرنسا عام 1940 م حيث كان يتم وضع الاطفال الرضع الغير مرغوب فيهم للبيع,0
"الأمم المتحدة : البنية الرقمية السعودية "" الأنجح عالميا "" في مواجهة أزمة كورونا "" خبر يستحق ترويجه مرة أخرى بتغريدة منفردة """,0
أوباميانغ عبر تويتر : أتمنى يا توني كروس أنك استمتعت بالاحتفالات ال 6 التي حدثت أمامك .,0
الليكود يؤكد انتهاء الأزمة في الائتلاف الحاكم في إسرائيل,1
نتنياهو يأمل بتسوية الخلافات مع روسيا,1
معجزة تحدث في فرنسا الله أكبر ، شجرة تنمو في وسط السيارة .,0
لافروف : التواجد العسكري التركي في إدلب متفق عليه مع الحكومة السورية,1
نكاية بترامب . . مطالب بعودة ميشيل أوباما إلى البيت الأبيض,1
إندونيسي في برنامج مواهب أمريكي بدل يغني مدح الرسول صل الله عليه وسلم وادهش لجنة التحكيم,0
"الكويت . . القبض على 12 متهما في "" خلية العبدلي """,1
"معركة الموصل : "" 400 ألف مدني "" عراقي عالقون بالبلدة القديمة",1
كروبي يتعرض لإطلاق نار بإيران,1
تحديات في مواجهة هالة شكر الله أول سيدة تتزعم حزبا سياسيا في مصر,1
الاتفاق النووي مع إيران : خيارات ترامب الأربعة,1
# ترامب : ماذا تحب أن تقول لترامب ؟ - الطفل : مرحبا يا ابن الساقطة,0
المرصد العراقي : نزوح 4 آلاف عائلة من ساحل الموصل الأيمن,1
ميدفيديف مستاء من خيبة فانكوفر,1
اعتقال رئيس بلدية في داغستان,1
السودان يستدعي سفيره في القاهرة للتشاور,1
رجل يحمل رأس زوجته بعد أن ذبحوها البوذيين في ( ( بورما ) ) ويخفيه من ابنته التي لم تتعرف على جثة أمها وهي بدون رأس اعتبرك يهودي اذا لم تكتب ، حسبنا الله ونعم الوكيل,0
توقيع اتفاق المصالحة بين فتح وحماس في القاهرة,1
"ليوناردو دي كابريو يجسد حياة الشرطي "" قاهر المافيات """,1
مواطن اردني - عمان - ابنته مريضة جدا أخذها للمستشفى فمنعته الشرطة من المرور . بعد نصف ساعة فارقت الحياة فرجع ابوها الى الحاجز وقتل 5 من عناصرالشرطة الذين منعوه من المرور .,0
محكمة رومانية لرجل حي : أنت ميت,1
غرق 51 مهاجرا صوماليا قبالة الشواطئ الموزمبيقية,1
ماكرون يدعو ترامب إلى إعفاء أوروبا من رسوم المعادن,1
نجم آرسنال يحسم موقفه من تمثيل منتخب المغرب,1
فتيات غزة . . انتظار لفرح خلف القضبان,1
ترقب حذر يسود جولة الحوار الفلسطيني السادسة في القاهرة,1
كلينتون : الشرق الأوسط في عاصفة,1
الغارديان : قطر متهمة بالتخاذل في تحسين معاملة العمالة الوافدة,1
ليفربول يحقق فوزا صريحا على استون فيلا,1
كندا تعوض 3 مواطنين من أصل سوري ملايين الدولارات,1
ناشط حقوقي سوري : النظام السوري يمارس نفس عمليات القتل التي ترتكبها كتائب القذافي في ليبيا,1
شهزاد يمثل أمام محكمة أميركية,1
تقرير حقوقي تم إخفاؤه أصدرته منظمة UN WATCH ، يصنف قطر من بين أسوأ 10 دول ستتواجد في مجلس حقوق الإنسان التابع للأمم المتحدة في يناير 2021 .,0
نشطاء عرب يحذرون : الأقصى في خطر,1
"اليمن "" يحتاج "" إلى 2 . 1 مليار دولار لتفادي مجاعة حقيقية",1
رئة صناعية على رقاقة صغيرة,1
الولايات المتحدة ترسل مستشارين عسكريين إلى العراق,1
صلاح الدين تندد بموقف المالكي,1
الرئيس الفرنسي إيمانويل ماكرون يعفي الفرنسيين من الايجار و فواتير الكهرباء و الماء و الغاز لمقاومة تأثيرات الازمة الاقتصادية على المواطن,0
قم بلف قدميك بورق الالومنيوم لنصف ساعة فقط ولن تتوقع ما سيحدث بعدها لا يخلو أي منزل من ورق الألومنيوم او ما يعرف أيضا بورق القصدير فهو بالإضافة الى استخدامه في تغليف المأكولات والحفاظ على حرارة الأطعمة او حتى لتخزينها في الثلاجة له استعمالات مبتكرة وغير اعتيادية قد أطلعناك عليها سابقا في مقالات أخرى بدءا من تنظيف الشواية وصولا الى تسهيل عملية الكي . لكن ما لا تعرفينه عزيزتي وما سنكشفه لك اليوم أن لورق الألومنيوم خصائص علاجية بدأ باستخدامها الطب الصيني والروسي للمعالجة بالطاقة وهذا ما أثبتته الدراسات العلمية أيضا . تقضي طريقة العلاج بواسطة ورق الألومنيوم بلف المنطقة التي تشعرين بألم فيها وسيختفي الألم بعد دقائق . تعتمد هذه الطريقة على التيار الحيوي الذي يساعد في تمرير النقاط التي يتم تنشيطها بيولوجيا في الجسم بحيث تنعكس وتعود من حيث أتت . وبذلك فهي تساعد على التخلص من آلام المفاصل والرقبة والقدمين وأي مكان يلف فيه . إذا شعرت بوجود آلام في الكعبتين او الركبتين او في العنق او حتى الذراع واي مكان بالجسم ما عليك سوى لف ورق الألومنيوم على هذا المكان وستتخلصين من الألم بشكل نهائي . أما اذا كان مكان الألم يصعب لف ورق الألمنيوم عليه قومي بتقطيع شريحة منه والصقيها في المكان ثم ثبتيها بواسطة ضمادة علق بسبحان الله والصلاة على النبي الطب البديل والعلاج بالاعشاب الطبيعية لا تنسى ان تكافئ جهدنا من اجلكم بتعليق و # 5 ملصقات لتصلكم منشوراتناالرجاء تفااعلوا,0
بمناسبة فك الحظر عن السعودية عقب جائحة فايروس كورونا المستجد ؛ فإن وزارة الحج تهدي 100 ألف رحلة حج مجانية ، مدفوعة التكاليف وتشمل الإقامة لمدة أسبوعين ، إضافة إلى تذكرة طيران ، وذلك ضمن حملة حج مجانية ، ولكن يشترط أن يكون المتقدم لم يسبق له الحج من قبل ، ولا يقل عمره عن عشرين عاما ، ويجب إرسال رسالة لحجز مكان في الحج المجاني,0
مادورو يبدي استعداده للتفاوض مع المعارضة وإجراء انتخابات مبكرة,1
"يانكوفيتش تهزم إيراني في بطولة كأس النخبة "" زوهاي "" للتنس",1
كريستال بالاس يسقط أرسنال بالثلاثة في البريميرليغ,1
70 عاما على نكبة القدس,1
قاضي يقبل يد متهم . . والسبب ؟ أصر قاض في إحدى المحاكم الاردنية في مدينة الزرقاء على تقبيل يد متهم ، مثل أمامه للنظر بقضية “ اعتداء ” ، تتمحور بأن المتهم الذي يعمل معلم مدرسة ضرب بالعصا أحد الطلبة ، ما دفع ذوي الأخير لتقديم شكوى بحق المعلم ، واضطره للمثول أمام هيئة المحكمة . وتفاجأ الحضور بفعل القاضي الذي أصر على تقبيل يد المتهم ، ليكشف لاحقا بأن المتهم الذي يمثل أمامه هو معلمه القديم في المدرسة ، ومرب فاضل وكبير في السن ، في حين قرر القاضي بأن تكون قبلته على يد المتهم “ المعلم ” هي الحكم في القضية المنظورة . وفور مغادرة الحضور لقاعة المحكمة تداول نشطاء عبر مواقع التواصل الاجتماعي قصة القاضي مع معلمه المتهم ، مشيدين بالأخلاق العالية التي تحلى بها القاضي وتقديره الكبير للمعلم الذي كان سببا في وصوله وترقيته في عمله وعلمه . وطالب معلقون ، وزارة التربية والتعليم والجهات الحكومية المعنية بسن قوانين وأنظمة تحمي المعلم خلال قيامه بالعملية التعليمية ، مستنكرين أن يمكث معلم مسن خرج أجيالا خلف قضبان الاتهام بسبب ضرب طالب بعصا .,0
تصميم أول درون قتالي للجيش الروسي,1
"عام 2020 هو أول عام يتوقف فيه الاستيطان "" الإسرائيلي "" في فلسطين ، منذ الثورة العربية الكبرى ، بعد اتفاقية التطبيع بين الإمارات ودولة الاحتلال .",0
صور لشوارع في دبي تغطيها الرمال بعد فرض حظر التجوال فيها لمحاربة فيروس كورونا .,0
"مواطن عربي مقيم في # كندا "" تفاجأت لما فتحت الباب ووجدت مساعدة غذائية من الحكومة الكندية "" # الأردن _ اليوم # فيروس _ كورونا",0
ما هي معاني الوشوم على أجساد لاعبي الكرة ؟,1
الجيش الحر يتبنى تفجيري دمشق,1
وفاة محتجز بقسم للشرطة بمصر,1
معركة لي الذراع مستمرة . . أساتذة تونس يصعدون والوزارة تلتزم الصمت,1
الحوثي ينفي وساطة نصر الله وهدوء في صنعاء بعد الاشتباكات,1
امرأة صومالية تسببت في إسلام الباحث البريطاني العلماني الملحد تيموسي فينتر .,0
بيسكوف : بوتين لا يتطلع لثلاث ولايات متتالية,1
ياتسينيوك يأمل في أن يلغي البرلمان الوضع الحيادي لأوكرانيا,1
نتنياهو يؤلب أوروبا على إيران,1
عااجل القوات البحرية وخفر السواحل تشتبه بإحدى مراكب الصيد بالمياه الإقليمية بالبحر الابيض وبحق التفتي والزيارة وجدت وسط العمال ضابط مخابرات تركي وسبع جنود وبتقنين الاجرائات تم اصطحابهم الي النيابة العسكرية مين هيقول لقردو مبروك وتسلم الايادي لوحوش البحرية وتحيا مصر,0
غالاوي يتعهد بقوافل أخرى لغزة,1
دول آبيك قلقة حيال أزمة أوروبا,1
انفجار في خط تصدير الغاز المصري إلى إسرائيل,1
أجواء حرب في كشمير . . الهند تعزز القوات وتعتقل العشرات,1
قوات سوريا الديمقراطية تدخل مدينة الطبقة,1
غارديان : على الأسد أن يذهب,1
دعوة لمظاهرات جديدة في الجزائر,1
لقاء اقتصادي فلسطيني اسرائيلي في القدس,1
أم ثكلى تشكو القذافي إلى الله,1
طلائع المراقبين تصل دمشق قريبا,1
هل تختفي من الدعايات البريطانية صورة المرأة التي تنظف المنزل ؟,1
علماء : يمكن استخدام حبيبات الذهب في علاج السرطانات,1
الصين تعلن أنها ستشارك في اجتماع فيينا الثاني حول سوريا,1
أتش بي تشطب 27 ألف وظيفة,1
فتح وحماس لا تتفقان على تسمية رئيس للحكومة الفلسطينية الجديدة,1
"فار على ظهر صاروخ فضائي فار يسافر على ظهر صاروخ فضائي وكالة ناسا بالتعاون مع شركة SpaceX كانوا باعتين صاروخ متجه لمحطة الفضاء الدولية . . المهم وضعوا على الصاروخ اللي ماشي بسرعة أكتر من 28 ألف كيلومتر في الساعة كاميرات خارجية عشان تصور الرحلة لايف والبث كان مباشر على يوتيوب . . أثناء البث وفي الدقيقة 34 و 28 ثانية ظهرت حاجة بتمشي على الصاروخ شبه ( الفار ) . الموضوع ده كان مثير السخرية وخلى الجماعة بتوع نظرية المؤامرة يتكلموا عن إن الرحلة كانت مزيفة "" فوتوشوب "" . الأرض هتطلع مسطحة ولا إيه",0
الولايات المتحدة . . مقتل أحد الرهائن وإصابة منفذ عملية شارلستون ( صور + فيديو ),1
عرمان ينسحب من رئاسيات السودان,1
عاجل أعلنت فرنسا وإيطاليا عدم دخول 31 دوله لاراضيهم بسبب فيروس كورونا ومن ضمنهم الكويت وتركيا وليس من ضمنهم مصر,0
احداث مسلسل عائلة سيمبسون الامريكية الشهيره من 90 والالفينات تتنبأ وتتوقع موت رئيس كوريا,0
"قيادية في كتلة "" العراقية "" تعلن انهاء مقاطعة البرلمان",1
أمن الخليج في خطر حقيقي,1
